CCS,Molecular_Weight,LogP,H_Donors,H_Acceptors,Rotatable_Bonds,SMILES,TPSA
152.7,208.21699999999998,0.2535000000000001,3.0,4.0,4.0,Nc1ccccc1C(=O)CC(N)C(=O)O,106.41000000000001
149.6,208.21699999999998,0.2535000000000001,3.0,4.0,4.0,Nc1ccccc1C(=O)CC(N)C(=O)O,106.41000000000001
160.2,207.229,0.9336,2.0,3.0,6.0,O=C(O)CNCCC(=O)c1ccccc1,66.4
148.5,207.229,0.9336,2.0,3.0,6.0,O=C(O)CNCCC(=O)c1ccccc1,66.4
149.7,207.229,0.9336,2.0,3.0,6.0,O=C(O)CNCCC(=O)c1ccccc1,66.4
140.1,321.14700000000005,3.7170000000000014,0.0,9.0,6.0,COP1(OC)=NP(OC)(OC)=NP(OC)(OC)=N1,92.46000000000001
153.4,321.14700000000005,3.7170000000000014,0.0,9.0,6.0,COP1(OC)=NP(OC)(OC)=NP(OC)(OC)=N1,92.46000000000001
167.7,321.14700000000005,3.7170000000000014,0.0,9.0,6.0,COP1(OC)=NP(OC)(OC)=NP(OC)(OC)=N1,92.46000000000001
153.5,321.14700000000005,3.7170000000000014,0.0,9.0,6.0,COP1(OC)=NP(OC)(OC)=NP(OC)(OC)=N1,92.46000000000001
134.7,134.13099999999997,-1.5531,3.0,4.0,0.0,O[C@@H]1C[C@H](O)[C@H](O)CO1,69.92
162.8,278.354,6.299400000000003,0.0,0.0,0.0,c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,0.0
161.1,278.354,6.299400000000003,0.0,0.0,0.0,c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,0.0
234.5,610.6250000000003,-1.336029999999992,12.0,10.0,19.0,N=C(N)NCCC[C@H](N=C(O)[C@H](CC(=O)O)N=C(O)[C@H](CO)N=C(O)[C@H](CO)N=C(O)[C@@H](N)Cc1ccccc1)C(=O)O,333.34
154.5,226.23600000000002,-0.289299999999999,4.0,4.0,6.0,NCCC(O)=N[C@@H](Cc1cnc[nH]1)C(=O)O,124.58999999999999
153.1,226.23600000000002,-0.289299999999999,4.0,4.0,6.0,NCCC(O)=N[C@@H](Cc1cnc[nH]1)C(=O)O,124.58999999999999
150.8,226.23600000000002,-0.289299999999999,4.0,4.0,6.0,NCCC(O)=N[C@@H](Cc1cnc[nH]1)C(=O)O,124.58999999999999
247.4,654.6819999999999,0.2210000000000088,11.0,11.0,21.0,C[C@H](N)C(O)=N[C@@H](C)C(O)=NCC(O)=N[C@@H](Cc1cnc[nH]1)C(O)=N[C@@H](CC(=O)O)C(O)=NCC(O)=N[C@@H](CCCCN)C(=O)O,350.86
246.4,658.7539999999999,2.274870000000008,11.0,10.0,22.0,CC[C@H](C)[C@H](N=C(O)[C@H](CC(=N)O)N=C(O)[C@H](C)N)C(O)=N[C@@H](CC(=O)O)C(O)=N[C@H](C(O)=N[C@@H](CCCCN)C(=O)O)C(C)C,333.67
247.4,731.7609999999999,0.4132700000000111,13.0,11.0,24.0,CC(C)[C@H](N)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CC(=O)O)C(O)=N[C@H](C(O)=N[C@@H](CC(=O)O)C(O)=N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C,400.07
133.0,180.206,3.0493000000000023,0.0,1.0,0.0,O=C1C=Cc2cccc3cccc1c23,17.07
147.2,228.29399999999998,5.146200000000002,0.0,0.0,0.0,c1ccc2c(c1)ccc1c3ccccc3ccc21,0.0
144.9,228.29399999999998,5.146200000000002,0.0,0.0,0.0,c1ccc2c(c1)ccc1c3ccccc3ccc21,0.0
157.3,244.29299999999998,4.851800000000003,1.0,1.0,0.0,Oc1cc2c3ccccc3ccc2c2ccccc12,20.23
147.5,228.29399999999998,5.146200000000002,0.0,0.0,0.0,c1ccc2c(c1)c1ccccc1c1ccccc21,0.0
143.6,228.29399999999998,5.146200000000002,0.0,0.0,0.0,c1ccc2c(c1)c1ccccc1c1ccccc21,0.0
210.8,720.6599999999999,17.73000000000001,0.0,0.0,0.0,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,0.0
143.9,206.28799999999998,4.609840000000003,0.0,0.0,0.0,Cc1ccc2ccc3ccc(C)cc3c2c1,0.0
142.8,206.28799999999998,4.609840000000003,0.0,0.0,0.0,Cc1ccc2ccc3ccc(C)cc3c2c1,0.0
151.5,252.31599999999997,5.737200000000002,0.0,0.0,0.0,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,0.0
149.6,252.31599999999997,5.737200000000002,0.0,0.0,0.0,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,0.0
150.9,252.31599999999997,5.6300000000000034,0.0,0.0,0.0,C1=Cc2c3ccc4ccccc4c3cc3cccc1c23,0.0
150.2,252.31599999999997,5.640400000000002,0.0,0.0,0.0,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,0.0
144.0,230.266,4.051200000000002,0.0,1.0,0.0,O=C1c2ccccc2-c2cccc3cccc1c23,17.07
142.9,230.266,4.051200000000002,0.0,1.0,0.0,O=C1c2ccccc2-c2cccc3cccc1c23,17.07
132.6,178.23399999999998,3.993000000000002,0.0,0.0,0.0,c1ccc2c(c1)ccc1ccccc12,0.0
131.2,178.23399999999998,3.993000000000002,0.0,0.0,0.0,c1ccc2c(c1)ccc1ccccc12,0.0
126.5,152.149,1.3175,1.0,3.0,1.0,CC(=O)Oc1cccc(O)c1,46.53
188.6,242.27099999999993,0.0373,3.0,5.0,7.0,COc1ccccc1OCC(CO)(CO)CO,79.15
184.3,242.27099999999993,0.0373,3.0,5.0,7.0,COc1ccccc1OCC(CO)(CO)CO,79.15
183.2,242.27099999999993,0.0373,3.0,5.0,7.0,COc1ccccc1OCC(CO)(CO)CO,79.15
188.1,242.27099999999993,0.0373,3.0,5.0,7.0,COc1ccccc1OCC(CO)(CO)CO,79.15
132.7,151.165,2.0001,2.0,2.0,1.0,CC(O)=Nc1ccc(O)cc1,52.82000000000001
131.4,151.165,2.0001,2.0,2.0,1.0,CC(O)=Nc1ccc(O)cc1,52.82000000000001
128.9,152.149,1.0193,2.0,2.0,2.0,O=C(O)Cc1ccc(O)cc1,57.53
147.8,153.18099999999998,0.3842999999999999,3.0,3.0,2.0,NC[C@@H](O)c1ccc(O)cc1,66.48
121.5,137.13799999999998,1.27557,3.0,2.0,1.0,N=C(O)c1ccccc1O,64.31
124.5,137.13799999999998,1.27557,3.0,2.0,1.0,N=C(O)c1ccccc1O,64.31
140.4,168.148,0.7248999999999997,3.0,3.0,2.0,O=C(O)Cc1ccc(O)c(O)c1,77.76
115.1,110.11199999999998,1.0978,2.0,2.0,0.0,Oc1ccccc1O,40.46
118.7,110.11199999999998,1.0978,2.0,2.0,0.0,Oc1ccc(O)cc1,40.46
113.9,110.11199999999998,1.0978,2.0,2.0,0.0,Oc1ccc(O)cc1,40.46
143.2,169.17999999999998,0.3045999999999998,4.0,4.0,2.0,NCCc1cc(O)c(O)cc1O,86.71000000000001
127.7,170.164,0.1234999999999998,4.0,4.0,2.0,OCC(O)c1ccc(O)c(O)c1,80.92
121.5,124.13899999999998,1.4062199999999998,2.0,2.0,0.0,Cc1ccc(O)c(O)c1,40.46
134.4,169.17999999999998,0.0898999999999997,4.0,4.0,2.0,NC[C@H](O)c1ccc(O)c(O)c1,86.71000000000001
137.1,169.17999999999998,0.0898999999999997,4.0,4.0,2.0,NC[C@H](O)c1ccc(O)c(O)c1,86.71000000000001
140.3,183.207,0.3505999999999998,4.0,4.0,3.0,CNC[C@H](O)c1ccc(O)c(O)c1,72.72
133.3,153.18099999999998,0.599,3.0,3.0,2.0,NCCc1ccc(O)c(O)c1,66.48
142.7,153.18099999999998,0.599,3.0,3.0,2.0,NCCc1ccc(O)c(O)c1,66.48
137.7,184.147,0.2157999999999995,4.0,4.0,2.0,O=C(O)C(O)c1ccc(O)c(O)c1,97.99000000000001
155.4,183.207,0.3928999999999998,3.0,4.0,3.0,COc1cc(C(O)CN)ccc1O,75.71000000000001
146.9,167.20800000000003,0.902,2.0,3.0,3.0,COc1cc(CCN)ccc1O,55.480000000000004
136.3,182.175,1.0279,2.0,3.0,3.0,COc1cc(CC(=O)O)ccc1O,66.76
145.9,182.175,1.0279,2.0,3.0,3.0,COc1cc(CC(=O)O)ccc1O,66.76
158.0,184.191,0.4264999999999997,3.0,4.0,3.0,COc1cc(C(O)CO)ccc1O,69.92
130.6,198.174,0.5187999999999997,3.0,4.0,3.0,COc1cc(C(O)C(=O)O)ccc1O,86.99000000000001
140.3,210.22899999999998,1.5064,1.0,4.0,4.0,CCOC(=O)Cc1ccc(O)c(OC)c1,55.760000000000005
138.2,138.16599999999997,0.9269999999999998,2.0,2.0,2.0,OCCc1ccc(O)cc1,40.46
133.6,166.176,1.4094,2.0,2.0,3.0,O=C(O)CCc1ccccc1O,57.53
142.2,182.175,0.3801999999999999,3.0,3.0,3.0,O=C(O)C(O)Cc1ccc(O)cc1,77.76
144.0,182.175,0.3801999999999999,3.0,3.0,3.0,O=C(O)C(O)Cc1ccc(O)cc1,77.76
182.4,373.4100000000001,0.7982000000000038,6.0,6.0,9.0,C[C@H](N)C(O)=N[C@@H](C)C(O)=N[C@@H](C)C(O)=N[C@@H](C)C(O)=N[C@@H](C)C(=O)O,193.67999999999998
216.15,588.5350000000003,-1.36179999999999,11.0,11.0,19.0,NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(=O)O,356.63
226.02,645.5870000000002,-1.405299999999989,12.0,12.0,21.0,NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(=O)O,389.22
233.99,702.6390000000001,-1.4487999999999923,13.0,13.0,23.0,NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(=O)O,421.81000000000006
245.0,759.691,-1.4922999999999966,14.0,14.0,25.0,NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(O)=NCC(=O)O,454.4000000000001
173.8,314.211,2.9054000000000024,3.0,4.0,8.0,CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O,113.29000000000002
167.5,314.211,2.9054000000000024,3.0,4.0,8.0,CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O,113.29000000000002
140.9,152.23699999999997,2.2576,0.0,1.0,1.0,CC(C)[C@]12CC(=O)[C@H](C)[C@H]1C2,17.07
141.9,152.237,2.401700000000001,0.0,1.0,0.0,CC12CCC(CC1=O)C2(C)C,17.07
139.7,154.253,2.669800000000001,1.0,1.0,4.0,C=C[C@@](C)(O)CCC=C(C)C,20.23
129.8,136.238,2.9987000000000013,0.0,0.0,0.0,C=C1C2CCC(C2)C1(C)C,0.0
132.2,136.238,2.9987000000000013,0.0,0.0,0.0,C=C1C2CCC(C2)C1(C)C,0.0
207.9,416.6900000000003,8.531840000000004,1.0,2.0,12.0,Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,29.46
209.8,416.6900000000003,8.531840000000004,1.0,2.0,12.0,Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,29.46
208.9,430.7170000000003,8.840260000000002,1.0,2.0,12.0,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,29.46
213.0,430.7170000000003,8.840260000000002,1.0,2.0,12.0,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,29.46
182.1,300.44200000000006,5.602600000000006,1.0,1.0,5.0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,37.3
197.4,649.0160000000004,14.097399999999968,0.0,2.0,20.0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,34.14
173.8,264.32099999999997,2.2499,2.0,3.0,3.0,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,74.6
159.5,264.32099999999997,2.2499,2.0,3.0,3.0,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,74.6
175.1,264.32099999999997,2.2499,2.0,3.0,3.0,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,74.6
194.4,390.3850000000001,-2.1507999999999976,5.0,10.0,4.0,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12,155.14000000000001
190.9,388.3690000000002,-1.7764999999999984,4.0,10.0,7.0,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC=O,151.98
190.7,388.3690000000002,-1.7764999999999984,4.0,10.0,7.0,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC=O,151.98
160.6,242.238,1.6010400000000002,2.0,6.0,0.0,Cc1cc2nc3nc(O)nc(O)c3nc2cc1C,92.02000000000001
155.6,242.238,1.6010400000000002,2.0,6.0,0.0,Cc1cc2nc3nc(O)nc(O)c3nc2cc1C,92.02000000000001
153.4,242.238,1.6010400000000002,2.0,6.0,0.0,Cc1cc2nc3nc(O)nc(O)c3nc2cc1C,92.02000000000001
168.1,242.238,1.6010400000000002,2.0,6.0,0.0,Cc1cc2nc3nc(O)nc(O)c3nc2cc1C,92.02000000000001
198.1,376.36900000000014,-1.31126,5.0,10.0,5.0,Cc1cc2nc3c(O)nc(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,161.82
187.3,376.36900000000014,-1.31126,5.0,10.0,5.0,Cc1cc2nc3c(O)nc(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,161.82
189.7,376.36900000000014,-1.31126,5.0,10.0,5.0,Cc1cc2nc3c(O)nc(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,161.82
199.8,459.46300000000025,-0.0150299999999983,8.0,9.0,9.0,CN1c2c(O)nc(=N)[nH]c2NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,203.75999999999996
197.3,459.46300000000025,-0.0150299999999983,8.0,9.0,9.0,CN1c2c(O)nc(=N)[nH]c2NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,203.75999999999996
128.7,163.14,-0.4620300000000002,3.0,5.0,0.0,N=c1nc(O)c2nccnc2[nH]1,98.53999999999999
128.8,163.14,-0.4620300000000002,3.0,5.0,0.0,N=c1nc(O)c2nccnc2[nH]1,98.53999999999999
143.5,163.14,-0.4620300000000002,3.0,5.0,0.0,N=c1nc(O)c2nccnc2[nH]1,98.53999999999999
197.8,459.46300000000025,-0.0150299999999983,8.0,9.0,9.0,CN1c2c(O)nc(=N)[nH]c2NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,203.75999999999996
194.7,459.46300000000025,-0.0150299999999983,8.0,9.0,9.0,CN1c2c(O)nc(=N)[nH]c2NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,203.75999999999996
197.7,459.46300000000025,-0.0150299999999983,8.0,9.0,9.0,CN1c2c(O)nc(=N)[nH]c2NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,203.75999999999996
126.6,164.12399999999997,-0.1690000000000006,2.0,6.0,0.0,Oc1nc(O)c2nccnc2n1,92.02000000000001
134.6,164.12399999999997,-0.1690000000000006,2.0,6.0,0.0,Oc1nc(O)c2nccnc2n1,92.02000000000001
145.0,164.12399999999997,-0.1690000000000006,2.0,6.0,0.0,Oc1nc(O)c2nccnc2n1,92.02000000000001
155.4,251.24599999999998,-0.9507999999999996,3.0,8.0,2.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,119.31000000000002
152.3,251.24599999999998,-0.9507999999999996,3.0,8.0,2.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,119.31000000000002
158.2,251.24599999999998,-0.9507999999999996,3.0,8.0,2.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,119.31000000000002
161.9,251.24599999999998,-0.9507999999999996,3.0,8.0,2.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,119.31000000000002
159.2,267.24499999999995,-1.4148300000000005,5.0,8.0,2.0,N=c1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1,140.27
171.6,267.24499999999995,-1.4148300000000005,5.0,8.0,2.0,N=c1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1,140.27
171.8,267.24499999999995,-1.4148300000000005,5.0,8.0,2.0,N=c1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1,140.27
174.3,283.244,-2.44403,6.0,9.0,2.0,N=c1nc(O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,160.5
163.5,283.244,-2.44403,6.0,9.0,2.0,N=c1nc(O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,160.5
175.3,283.244,-2.44403,6.0,9.0,2.0,N=c1nc(O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,160.5
162.9,281.272,-2.139229999999999,4.0,9.0,2.0,Cn1cnc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=N,129.41000000000003
160.0,281.272,-2.139229999999999,4.0,9.0,2.0,Cn1cnc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=N,129.41000000000003
164.9,281.272,-2.139229999999999,4.0,9.0,2.0,Cn1cnc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=N,129.41000000000003
171.1,281.272,-2.139229999999999,4.0,9.0,2.0,Cn1cnc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=N,129.41000000000003
166.4,297.271,-2.8459299999999987,5.0,9.0,2.0,Cn1c(=N)[nH]c2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,149.38
167.7,297.271,-2.8459299999999987,5.0,9.0,2.0,Cn1c(=N)[nH]c2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,149.38
179.7,297.271,-2.8459299999999987,5.0,9.0,2.0,Cn1c(=N)[nH]c2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,149.38
182.5,443.20200000000006,-2.21003,8.0,12.0,6.0,N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,253.55999999999992
157.7,267.245,-1.98,4.0,9.0,2.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,139.54000000000002
161.6,267.245,-1.98,4.0,9.0,2.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,139.54000000000002
165.6,267.245,-1.98,4.0,9.0,2.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,139.54000000000002
155.5,267.245,-1.98,4.0,9.0,2.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,139.54000000000002
158.2,268.22900000000004,-1.8566000000000005,4.0,9.0,2.0,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,133.75
170.3,268.22900000000004,-1.8566000000000005,4.0,9.0,2.0,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,133.75
159.6,268.22900000000004,-1.8566000000000005,4.0,9.0,2.0,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,133.75
172.1,268.22900000000004,-1.8566000000000005,4.0,9.0,2.0,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,133.75
162.4,284.228,-2.151,5.0,10.0,2.0,OC[C@H]1O[C@@H](n2cnc3c(O)nc(O)nc32)[C@H](O)[C@@H]1O,153.98
162.1,284.228,-2.151,5.0,10.0,2.0,OC[C@H]1O[C@@H](n2cnc3c(O)nc(O)nc32)[C@H](O)[C@@H]1O,153.98
172.9,284.228,-2.151,5.0,10.0,2.0,OC[C@H]1O[C@@H](n2cnc3c(O)nc(O)nc32)[C@H](O)[C@@H]1O,153.98
173.4,284.228,-2.151,5.0,10.0,2.0,OC[C@H]1O[C@@H](n2cnc3c(O)nc(O)nc32)[C@H](O)[C@@H]1O,153.98
159.5,284.228,-2.151,5.0,10.0,2.0,OC[C@H]1O[C@@H](n2cnc3c(O)nc(O)nc32)[C@H](O)[C@@H]1O,153.98
173.6,329.20900000000006,-0.8174000000000001,3.0,10.0,2.0,Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21,154.84
169.4,329.20900000000006,-0.8174000000000001,3.0,10.0,2.0,Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21,154.84
168.0,329.20900000000006,-0.8174000000000001,3.0,10.0,2.0,Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21,154.84
174.9,329.20900000000006,-0.8174000000000001,3.0,10.0,2.0,Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21,154.84
181.3,329.20900000000006,-0.8174000000000001,3.0,10.0,2.0,Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21,154.84
169.8,639.4270000000005,-0.5373299999999981,6.0,16.0,10.0,N=c1nc(O)c2ncn([C@@H]3O[C@@H]4COP(=O)(OCc5ccc(C(=O)N(CC(=O)O)CC(=O)O)cc5[N+](=O)[O-])O[C@H]4[C@H]3O)c2[nH]1,302.85
167.8,639.4270000000005,-0.5373299999999981,6.0,16.0,10.0,N=c1nc(O)c2ncn([C@@H]3O[C@@H]4COP(=O)(OCc5ccc(C(=O)N(CC(=O)O)CC(=O)O)cc5[N+](=O)[O-])O[C@H]4[C@H]3O)c2[nH]1,302.85
172.4,639.4270000000005,-0.5373299999999981,6.0,16.0,10.0,N=c1nc(O)c2ncn([C@@H]3O[C@@H]4COP(=O)(OCc5ccc(C(=O)N(CC(=O)O)CC(=O)O)cc5[N+](=O)[O-])O[C@H]4[C@H]3O)c2[nH]1,302.85
171.9,329.209,-0.8174000000000001,3.0,10.0,1.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,154.84
172.7,329.209,-0.8174000000000001,3.0,10.0,1.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,154.84
177.0,329.209,-0.8174000000000001,3.0,10.0,1.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,154.84
181.3,329.209,-0.8174000000000001,3.0,10.0,1.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,154.84
189.0,329.209,-0.8174000000000001,3.0,10.0,1.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,154.84
177.4,424.1790000000001,-3.076829999999997,4.0,13.0,6.0,N=c1nc([O-])c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1,241.81999999999996
185.7,424.1790000000001,-3.076829999999997,4.0,13.0,6.0,N=c1nc([O-])c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1,241.81999999999996
180.8,424.1790000000001,-3.076829999999997,4.0,13.0,6.0,N=c1nc([O-])c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1,241.81999999999996
188.5,424.1790000000001,-3.076829999999997,4.0,13.0,6.0,N=c1nc([O-])c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1,241.81999999999996
185.1,424.1790000000001,-3.076829999999997,4.0,13.0,6.0,N=c1nc([O-])c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1,241.81999999999996
170.0,331.225,-0.8337999999999994,4.0,9.0,4.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,165.83999999999997
164.9,331.225,-0.8337999999999994,4.0,9.0,4.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,165.83999999999997
168.6,331.225,-0.8337999999999994,4.0,9.0,4.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,165.83999999999997
173.9,331.225,-0.8337999999999994,4.0,9.0,4.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,165.83999999999997
185.7,535.1470000000002,-7.855799999999999,4.0,15.0,8.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O1.[Na+].[Na+],264.55999999999995
186.4,535.1470000000002,-7.855799999999999,4.0,15.0,8.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O1.[Na+].[Na+],264.55999999999995
195.0,535.1470000000002,-7.855799999999999,4.0,15.0,8.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O1.[Na+].[Na+],264.55999999999995
202.0,535.1470000000002,-7.855799999999999,4.0,15.0,8.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O1.[Na+].[Na+],264.55999999999995
170.4,347.22400000000005,-1.2978299999999998,6.0,9.0,4.0,N=c1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)O)O3)c2[nH]1,186.79999999999995
169.4,347.22400000000005,-1.2978299999999998,6.0,9.0,4.0,N=c1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)O)O3)c2[nH]1,186.79999999999995
177.3,347.22400000000005,-1.2978299999999998,6.0,9.0,4.0,N=c1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)O)O3)c2[nH]1,186.79999999999995
